Réseau;Code Etablissement;Etablissement;Code agence;Agence;Adresse;Ville;Code postal;Emplacement;Horaires Automate;Typologie;Etat de fonctionnement;latitude;longitude;Etat_num;quartier;jours_hors_service;hors_service_Xj;score_performance;nb_incidents_30j;multi_incidents_30j;distance_centre
CE;13485;Ce Languedoc-Roussillon;210;Saint Andre De Sangonis/00210;23 COURS DE LA PLACE;SAINT-ANDRE-DE-SANGONIS;34725.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;43.649008;3.503217;;Autre;;;;;;585.0628675022228
CE;13485;Ce Languedoc-Roussillon;301;Langogne/00301;3 RUE RIBES;LANGOGNE;48300.0;Interne;;Cge;disponible;44.726929;3.856428;;Autre;;;;;;472.5658028618748
BP;18707;Bp Val De France;529;Chateauroux-Hotel De Ville/00529;2  RUE DE LA REPUBLIQUE;CHATEAUROUX;36000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;46.810642;1.691034;;Autre;;;;;;232.03762447181614
CE;13485;Ce Languedoc-Roussillon;251;Castelnau Le Lez/00251;7 AVENUE JEAN JAURES;CASTELNAU-LE-LEZ;34170.0;Interne;;Udv;disponible;43.633721;3.895374;;Autre;;;;;;592.0386086524362
CE;13485;Ce Languedoc-Roussillon;333;Rivesaltes/00333;11 AVENUE GAMBETTA;RIVESALTES;66600.0;Interne;;Udv;disponible;42.767825;2.870882;;Autre;;;;;;677.5062637020209
CE;13485;Ce Languedoc-Roussillon;209;Lodeve/00209;3 RUE DU 4 SEPTEMBRE;LODEVE;34700.0;Interne;;Cge;disponible;43.732709;3.318351;;Autre;;;;;;573.846742731868
CE;13485;Ce Languedoc-Roussillon;335;Argeles/00335;56 ROUTE DE COLLIOURE;ARGELES-SUR-MER;66700.0;Interne;;Udv;disponible;42.54273;3.028998;;Autre;;;;;;703.3079247491304
CE;13485;Ce Languedoc-Roussillon;335;Argeles/00335;56 ROUTE DE COLLIOURE;ARGELES-SUR-MER;66700.0;Sas;TLJ {06:00-23:00};Gdv;disponible;42.54273;3.028998;;Autre;;;;;;703.3079247491304
CE;13485;Ce Languedoc-Roussillon;339;Thuir/00339;8T BOULEVARD LEON JEAN GREGORY;THUIR;66300.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;42.633029;2.756645;;Autre;;;;;;692.0125789524981
BP;18707;Bp Val De France;633;Montlouis Sur Loire/00633;1 PLACE DU 11 NOVEMBRE;MONTLOUIS SUR LOIRE;37270.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.3878;0.827308;;Autre;;;;;;198.01009023876105
CE;13485;Ce Languedoc-Roussillon;331;Ceret/00331;38 RUE SAINT FERREOL;CERET;66400.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;42.48715;2.747694;;Autre;;;;;;708.1883074434317
CE;13485;Ce Languedoc-Roussillon;53;Port La Nouvelle/00053;33 AVENUE DU MONUMENT;PORT-LA-NOUVELLE;11210.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.020472;3.046541;;Autre;;;;;;650.4400491017446
CE;13485;Ce Languedoc-Roussillon;72;Salindres/00072;24 RUE JULES BOULOUVARD;SALINDRES;30340.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;44.169838;4.157883;;Autre;;;;;;538.4434909759825
CE;13485;Ce Languedoc-Roussillon;562;Bompas/00562;1B AVENUE FRANCOIS CASSAGNES;BOMPAS;66430.0;Interne;;Udv;disponible;42.734018;2.930607;;Autre;;;;;;681.548515902683
CE;13485;Ce Languedoc-Roussillon;28;Carcassonne Les 4 Chemins/00028;61B AVENUE  BUNAU VARILLA;CARCASSONNE;11000.0;Interne;;Udv;disponible;43.20991;2.339724;;Autre;;;;;;627.149893858168
CE;13485;Ce Languedoc-Roussillon;56;Gruissan/00056;11 AVENUE DE NARBONNE;GRUISSAN;11430.0;Interne;;Udv;disponible;43.107804;3.089547;;Autre;;;;;;641.0462602640507
BP;18707;Bp Val De France;672;Langeais/00672;1 PLACE LEON BOYER;LANGEAIS;37130.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.325986;0.408678;;Autre;;;;;;222.49273265457995
CE;13485;Ce Languedoc-Roussillon;55;Coursan/00055;1 Rue de la Révolution;COURSAN;11110.0;Sas;TLJ {06:00-23:00};Gab;disponible;43.234888;3.058152;;Autre;;;;;;626.7516712502105
CE;13485;Ce Languedoc-Roussillon;250;Montpellier Facultes/00250;685 ROUTE DE MENDE RESIDENCE LE MANUREVA;MONTPELLIER;34090.0;Interne;;Udv;disponible;43.628359;3.869374;;Autre;;;;;;592.2272600711434
CE;13485;Ce Languedoc-Roussillon;344;Canet/00344;2 RUE DES ALBERES;CANET-EN-ROUSSILLON;66140.0;Sas;TLJ {06:00-23:00};Gdv;disponible;42.694645;3.033751;;Autre;;;;;;686.4874195096551
CE;13485;Ce Languedoc-Roussillon;52;Sigean/00052;4 AVENUE DE PORT LA NOUVELLE;SIGEAN;11130.0;Interne;;Udv;disponible;43.028471;2.978676;;Autre;;;;;;649.1407651037899
CE;13485;Ce Languedoc-Roussillon;136;Roquemaure/00136;6 RUE DE LA LIBERTE;ROQUEMAURE;30150.0;Interne;;Udv;disponible;44.052586;4.778683;;Autre;;;;;;564.8855192096503
CE;13485;Ce Languedoc-Roussillon;300;Mende Lucien Arnault/00300;3B BOULEVARD LUCIEN ARNAULT;MENDE;48000.0;Sas;TLJ {06:00-23:00};Gdv;disponible;44.519302;3.499554;;Autre;;;;;;489.4540362857132
BP;18707;Bp Val De France;13;Houdan/00013;1 RUE D EPERNON;HOUDAN;78550.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Grc;disponible;48.789171;1.601843;;Autre;;;;;;55.19160832010409
CE;13485;Ce Languedoc-Roussillon;42;Limoux/00042;2 ALLEE DES MARRONNIERS;LIMOUX;11300.0;Dans La Rue;TLJ {00:00-23:59};Gab;hors service;43.055853;2.215064;;Autre;;;;;;644.3638926373047
CE;13485;Ce Languedoc-Roussillon;126;Nimes Jean Jaures/00126;24 AVENUE JEAN JAURES;NIMES;30900.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.836145;4.35015;;Autre;;;;;;578.2132825310503
CE;13485;Ce Languedoc-Roussillon;304;Florac/00304;50 AVENUE JEAN MONESTIER;FLORAC;48400.0;Sas;TLJ {06:00-23:00};Gab;disponible;44.32527;3.594691;;Autre;;;;;;512.0189100414549
BP;18707;Bp Val De France;26;Saint-Cyr L'Ecole/00026;31/35 RUE GABRIEL PERI;ST CYR L'ECOLE;78210.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;48.80107;2.062722;;Autre;;;;;;21.722745150833443
BP;18707;Bp Val De France;38;Maisons Laffitte/00038;1 RUE SAINT NICOLAS;MAISONS LAFFITTE;78600.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.945388;2.143264;;Autre;;;;;;18.46311406161392
BP;18707;Bp Val De France;4;Chateaudun/00004;18 RUE JEAN MOULINBP 80004;CHATEAUDUN;28200.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Gab;disponible;48.071255;1.329454;;Autre;;;;;;114.71987484009124
BP;18707;Bp Val De France;610;Tours Jean Jaures/00610;7  PLACE J JAURES;TOURS;37000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.389672;0.688568;;Autre;;;;;;203.8953795392751
BP;18707;Bp Val De France;647;Ballan Mire/00647;20  RUE GAL LECLERC;BALLAN MIRE;37510.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.341923;0.615659;;Autre;;;;;;211.43491884399444
BP;18707;Bp Val De France;46;Les Ulis/00046;124 AVENUE DES CHAMPS LASNIER;LES ULIS;91940.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;48.684148;2.170113;;Autre;;;;;;22.669879743106666
BP;18707;Bp Val De France;574;Saint Florent Sur Cher/00574;26  AVENUE GABRIEL DORDAIN;ST-FLORENT-SUR-CHER;18400.0;Interne;Mar et Mer et Ven {08:30-12:30 13:45-17:45} Jeu {08:30-12:30 14:45-17:45} Sam {08:30-12:00};Dvv;disponible;46.993152;2.2471;;Autre;;;;;;206.61435003209698
BP;18707;Bp Val De France;574;Saint Florent Sur Cher/00574;26  AVENUE GABRIEL DORDAIN;ST-FLORENT-SUR-CHER;18400.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;46.993152;2.2471;;Autre;;;;;;206.61435003209698
BP;18707;Bp Val De France;622;Tours Les Halles/00622;PLACE GASTON PAILHOU;TOURS;37000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.391547;0.681062;;Autre;;;;;;204.06569216069744
CE;13485;Ce Languedoc-Roussillon;327;Perpignan Moulin A Vent/00327;52 AVENUE DU MARECHAL JUIN;PERPIGNAN;66100.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;42.68729;2.9011;;Autre;;;;;;686.5886652112877
BP;18707;Bp Val De France;9;Trappes/00009;1 AVENUE J JAURES;TRAPPES;78190.0;Interne;;Cfp;disponible;48.776673;2.003296;;Autre;;;;;;26.664063866995352
BP;18707;Bp Val De France;573;Bourges Les Goulevents/00573;102  AVENUE MARCEL HAEGELEN;BOURGES;18000.0;Interne;Mar et Mer et Ven {08:30-12:30 13:45-17:45} Jeu {08:30-12:30 14:45-17:45} Sam {08:30-12:00};Dvv;disponible;47.07132;2.378091;;Autre;;;;;;197.79124816080073
BP;18707;Bp Val De France;620;Tours Nationale/00620;23  RUE NATIONALE;TOURS;37000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.394777;0.686851;;Autre;;;;;;203.5172053366654
BP;18707;Bp Val De France;632;Tours Les Fontaines/00632;2  AVENUE DE MILAN;TOURS;37200.0;Interne;;Cfp;disponible;47.369658;0.71381;;Autre;;;;;;204.5682139875774
BP;18707;Bp Val De France;470;Saran/00470;517  RUE FAUBOURG BANNIER;SARAN;45770.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.933755;1.894733;;Autre;;;;;;107.28367466113166
BP;18707;Bp Val De France;470;Saran/00470;517  RUE FAUBOURG BANNIER;SARAN;45770.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;47.933755;1.894733;;Autre;;;;;;107.28367466113166
CE;13485;Ce Languedoc-Roussillon;161;Sete Gambetta/00161;31 RUE GAMBETTA;SETE;34200.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.403583;3.695374;;Autre;;;;;;614.3968434685178
BP;18707;Bp Val De France;365;Checy/00365;5  RUE GUSTAVENUE EIFFEL;CHECY;45430.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;47.904868;2.031445;;Autre;;;;;;107.6950410334659
CE;13485;Ce Languedoc-Roussillon;160;Sete Euzet/00160;3 RUE HONORE EUZET;SETE;34200.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.404515;3.699054;;Autre;;;;;;614.3423265713695
CE;13485;Ce Languedoc-Roussillon;169;Marseillan/00169;33 BOULEVARD LAMARTINE;MARSEILLAN;34340.0;Interne;;Udv;disponible;43.355221;3.527486;;Autre;;;;;;617.6773410204464
BP;18707;Bp Val De France;660;Tours Thiers/00660;117  AVENUE GRAMMONT;TOURS;37000.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Gab;disponible;47.380329;0.692623;;Autre;;;;;;204.54919011876274
CE;13485;Ce Languedoc-Roussillon;252;Castries/00252;9T AVENUE DE MONTPELLIER;CASTRIES;34160.0;Interne;Mar au Ven {08:30-12:00 13:30-17:45} Sam {08:30-12:30};Gdv;disponible;43.674102;3.982312;;Autre;;;;;;589.0153864492646
CE;13485;Ce Languedoc-Roussillon;286;Villeneuve Les Maguelone/00286;PLACE DES HEROS;VILLENEUVE-LES-MAGUELONE;34750.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.533208;3.8611;;Autre;;;;;;602.4993541700269
BP;18707;Bp Val De France;360;Saint Jean De Braye/00360;12  RUE DANTON;ST JEAN DE BRAYE;45800.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;47.912393;1.96913;;Autre;;;;;;107.98454126023971
CE;13485;Ce Languedoc-Roussillon;285;Montpellier Estanove/00285;76 RUE DU LAVANDIN;MONTPELLIER;34070.0;Sas;TLJ {06:00-23:00};Gdv;disponible;43.600734;3.850467;;Autre;;;;;;594.9615239525721
BP;18707;Bp Val De France;652;Saint Cyr Sur Loire/00652;72  AVENUE REPUBLIQUE;ST CYR S/LOIRE;37540.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Gab;disponible;47.40397;0.666961;;Autre;;;;;;203.60087647243122
CE;13485;Ce Languedoc-Roussillon;268;Perols/00268;RUE GASTON BAZILLE;PEROLS;34470.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;43.562921;3.952269;;Autre;;;;;;600.6485136425938
CE;13485;Ce Languedoc-Roussillon;280;Saint Mathieu De Treviers/00280;AVENUE DE MONTPELLIERIMMEUBLE LE TERRIVIAS;SAINT-MATHIEU-DE-TREVIERS;34270.0;Interne;;Udv;disponible;43.764882;3.865667;;Autre;;;;;;577.266890827703
CE;13485;Ce Languedoc-Roussillon;280;Saint Mathieu De Treviers/00280;AVENUE DE MONTPELLIERIMMEUBLE LE TERRIVIAS;SAINT-MATHIEU-DE-TREVIERS;34270.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;43.764882;3.865667;;Autre;;;;;;577.266890827703
CE;13485;Ce Languedoc-Roussillon;336;Amelie Les Bains/00336;40 AVENUE DU VALLESPIR;AMELIE-LES-BAINS-PALALDA;66110.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;42.473707;2.667806;;Autre;;;;;;709.4396227291519
CE;13485;Ce Languedoc-Roussillon;193;Olonzac/00193;PLACE DU PORTAIL BAS;OLONZAC;34210.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.284395;2.731868;;Autre;;;;;;619.5655312003744
CE;13485;Ce Languedoc-Roussillon;193;Olonzac/00193;PLACE DU PORTAIL BAS;OLONZAC;34210.0;Interne;;Udv;disponible;43.284395;2.731868;;Autre;;;;;;619.5655312003744
CE;13485;Ce Languedoc-Roussillon;255;Montagnac/00255;10 PLACE EMILE COMBES;MONTAGNAC;34530.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.480067;3.484117;;Autre;;;;;;603.4434214471902
BP;18707;Bp Val De France;700;Loches/00700;8  RUE DE LA REPUBLIQUE;LOCHES;37600.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.128535;0.997875;;Autre;;;;;;216.24601149178764
BP;18707;Bp Val De France;700;Loches/00700;8  RUE DE LA REPUBLIQUE;LOCHES;37600.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;47.128535;0.997875;;Autre;;;;;;216.24601149178764
CE;13485;Ce Languedoc-Roussillon;287;Lunel Pescalune/00287;42 QUAI VOLTAIRE;LUNEL;34400.0;Interne;;Cge;disponible;43.674349;4.13216;;Autre;;;;;;591.5422291382374
CE;13485;Ce Languedoc-Roussillon;261;Gignac/00261;16 BOULEVARD DE L ESPLANADE;GIGNAC;34150.0;Interne;;Udv;disponible;43.652278;3.553697;;Autre;;;;;;585.3025012067435
CE;13485;Ce Languedoc-Roussillon;35;Quillan/00035;1 PLACE RAOUL DE VOLONTAT;QUILLAN;11500.0;Interne;;Udv;disponible;42.875281;2.183676;;Autre;;;;;;664.4827916795526
CE;13485;Ce Languedoc-Roussillon;338;Le Boulou/00338;12 AVENUE DU GENERAL SANTRAILLE;LE BOULOU;66160.0;Interne;;Udv;disponible;42.524892;2.830597;;Autre;;;;;;704.305816634993
BP;18707;Bp Val De France;550;Argenton Sur Creuse/00550;19  RUE GAMBETTA;ARGENTON-SUR-CREUSE;36200.0;Interne;Mar et Mer et Ven {08:30-12:30 13:45-17:45} Jeu {08:30-12:30 14:45-17:45} Sam {08:30-12:00};Dvv;disponible;46.58955;1.518597;;Autre;;;;;;258.9265503725467
CE;13485;Ce Languedoc-Roussillon;278;Saint Clement De Riviere/00278;CENTRE COMMERCIAL LE BOULIDOU;SAINT-CLEMENT-DE-RIVIERE;34980.0;Dans La Rue;TLJ {00:00-23:59};Gdv;disponible;43.683361;3.851093;;Autre;;;;;;585.9439299738342
CE;13485;Ce Languedoc-Roussillon;242;Montpellier Prefecture/00242;5 PLACE DES MARTYRS DE LA RESISTANCE;MONTPELLIER;34000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;43.610576;3.876419;;Autre;;;;;;594.2760123682823
CE;13485;Ce Languedoc-Roussillon;242;Montpellier Prefecture/00242;5 PLACE DES MARTYRS DE LA RESISTANCE;MONTPELLIER;34000.0;Interne;;Udv;disponible;43.610576;3.876419;;Autre;;;;;;594.2760123682823
CE;13485;Ce Languedoc-Roussillon;43;Esperaza/00043;3 PLACE DE LA REPUBLIQUE;ESPERAZA;11260.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;42.934085;2.22109;;Autre;;;;;;657.8951035880201
BP;18707;Bp Val De France;772;Montrichard/00772;11  RUE CARNOT;MONTRICHARD;41400.0;Interne;Mar et Mer et Ven {08:45-12:30 13:45-18:00} Jeu {08:45-12:30 14:45-18:00} Sam {08:45-12:15};Dvv;disponible;47.343508;1.184243;;Autre;;;;;;188.55747568639524
BP;18707;Bp Val De France;772;Montrichard/00772;11  RUE CARNOT;MONTRICHARD;41400.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.343508;1.184243;;Autre;;;;;;188.55747568639524
CE;13485;Ce Languedoc-Roussillon;328;Perpignan Joffre/00328;182 AVENUE DU MARECHAL JOFFRE;PERPIGNAN;66000.0;Interne;;Udv;disponible;42.714249;2.888833;;Autre;;;;;;683.5376037447244
CE;13485;Ce Languedoc-Roussillon;345;Perpignan Guynemer/00345;10 BOULEVARD ARISTIDE BRIAND;PERPIGNAN;66000.0;Sas;TLJ {06:00-23:00};Gdv;disponible;42.731663;2.895227;;Autre;;;;;;681.6349450184523
CE;13485;Ce Languedoc-Roussillon;54;Leucate/00054;4 AVENUE FRANCIS VALSL ANSE DU PARADIS;LEUCATE;11370.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;42.911195;3.025804;;Autre;;;;;;662.4260772239359
CE;13485;Ce Languedoc-Roussillon;54;Leucate/00054;4 AVENUE FRANCIS VALSL ANSE DU PARADIS;LEUCATE;11370.0;Interne;;Udv;disponible;42.911195;3.025804;;Autre;;;;;;662.4260772239359
CE;13485;Ce Languedoc-Roussillon;445;Villeneuve Les Avignon/00445;22 AVENUE DU GENERAL LECLERC;VILLENEUVE-LES-AVIGNON;30400.0;Interne;;Udv;disponible;43.95465;4.789276;;Autre;;;;;;575.4943937376698
CE;13485;Ce Languedoc-Roussillon;247;Montpellier Louis Blanc/00247;13 BOULEVARD LOUIS BLANC;MONTPELLIER;34000.0;Interne;Lun au Sam {08:00-18:00};Gdv;disponible;43.614797;3.878756;;Autre;;;;;;593.8505105644683
BP;18707;Bp Val De France;15;Rueil-Mairie/00015;10  RUE DE MAUREPAS;RUEIL MALMAISON;92500.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.878579;2.181585;;Autre;;;;;;12.722654676067329
CE;13485;Ce Languedoc-Roussillon;343;Bourg Madame/00343;6 AVENUE DES GUINGUETTES;BOURG-MADAME;66760.0;Interne;;Udv;disponible;42.433397;1.944921;;Autre;;;;;;714.1853181585238
CE;13485;Ce Languedoc-Roussillon;47;Narbonne Ferroul/00047;2 BOULEVARD DU DOCTEURUE FERROUL;NARBONNE;11100.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;43.1804;3.003874;;Autre;;;;;;632.4426289131544
CE;13485;Ce Languedoc-Roussillon;120;Le Grau Du Roi/00120;BOULEVARD DU FRONT DE MER;LE GRAU-DU-ROI;30240.0;Interne;;Udv;disponible;43.535168;4.137982;;Autre;;;;;;606.7475169901368
CE;13485;Ce Languedoc-Roussillon;347;Port Vendres/00347;10 QUAI PIERRE FORGAS;PORT-VENDRES;66660.0;Interne;;Udv;disponible;42.517924;3.106702;;Autre;;;;;;706.533895683351
CE;13485;Ce Languedoc-Roussillon;57;Castelnaudary/00057;19 COURS DE LA REPUBLIQUE;CASTELNAUDARY;11400.0;Interne;;Cge;disponible;43.3171;1.95214;;Autre;;;;;;615.9926449634777
CE;13485;Ce Languedoc-Roussillon;186;Beziers Clemenceau Particul./00186;20 AVENUE GEORGES CLEMENCEAU;BEZIERS;34500.0;Sas;TLJ {06:00-23:00};Dvv;disponible;43.345549;3.21683;;Autre;;;;;;615.6936750794926
CE;13485;Ce Languedoc-Roussillon;165;Sete Metairies/00165;49 BOULEVARD CAMILLE BLANC;SETE;34200.0;Interne;;Udv;disponible;43.409234;3.673131;;Autre;;;;;;613.4903542220471
CE;13485;Ce Languedoc-Roussillon;308;Saint Chely D Apcher/00308;119 RUE THEOPHILE ROUSSEL;SAINT-CHELY-D'APCHER;48200.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;44.803407;3.275603;;Autre;;;;;;455.4277253960516
CE;13485;Ce Languedoc-Roussillon;308;Saint Chely D Apcher/00308;119 RUE THEOPHILE ROUSSEL;SAINT-CHELY-D'APCHER;48200.0;Interne;;Cge;disponible;44.803407;3.275603;;Autre;;;;;;455.4277253960516
BP;18707;Bp Val De France;710;Poitiers Hotel De Ville/00710;2  PLACE MARECHAL LECLERC;POITIERS;86000.0;Interne;Lun au Mer {09:00-12:30 13:45-18:00} Jeu {09:00-12:30 14:45-18:00} Ven {09:00-12:30 13:45-17:00};Gab;disponible;46.580027;0.340509;;Autre;;;;;;293.76375582705884
BP;18707;Bp Val De France;710;Poitiers Hotel De Ville/00710;2  PLACE MARECHAL LECLERC;POITIERS;86000.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;46.580027;0.340509;;Autre;;;;;;293.76375582705884
CE;14445;Ce Bretagne-Pays De Loire;177;Nantes Beaulieu/00177;16 RUE GAETAN RONDEAU;NANTES;44200.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.205867;-1.536436;;Autre;;;;;;341.9132685176608
CE;14445;Ce Bretagne-Pays De Loire;425;Saint Cosme En Vairais/00425;45 RUE NATIONALE;SAINT-COSME;72110.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.273377;0.459459;;Autre;;;;;;153.183451396589
CE;14445;Ce Bretagne-Pays De Loire;512;Chantonnay/00512;RUE NATIONALE;CHANTONNAY;85110.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;46.688128;-1.051445;;Autre;;;;;;349.8064756961854
CE;14445;Ce Bretagne-Pays De Loire;628;Sarge Les Le Mans/00628;ALLEE DU COMMERCE;SARGE-LES-LE-MANS;72190.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;48.034517;0.240226;;Autre;;;;;;180.1057908057774
CE;14445;Ce Bretagne-Pays De Loire;556;Noirmoutier/00556;PLACE DE LA PRE AUX DUCS;NOIRMOUTIER-EN-L'ILE;85330.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.000845;-2.249959;;Autre;;;;;;399.59094138702005
CE;14445;Ce Bretagne-Pays De Loire;554;Challans/00554;7 RUE BONNE FONTAINE;CHALLANS;85300.0;Dans La Rue;TLJ {00:00-23:59};Gdm;disponible;46.846432;-1.878495;;Autre;;;;;;386.17091285426505
CE;14445;Ce Bretagne-Pays De Loire;363;Beaupreau/00363;65 BIS RUE DE LA LIME;BEAUPREAU;49600.0;Dans La Rue;TLJ {00:00-23:59};Gdm;disponible;47.207674;-0.996304;;Autre;;;;;;308.6107401316844
CE;14445;Ce Bretagne-Pays De Loire;255;Angers Les Justices/00255;26 PLACE DES JUSTICES;ANGERS;49000.0;Interne;Mar au Ven {09:30-12:15 14:00-18:30} Sam {09:00-12:15};Gdm;disponible;47.452547;-0.526989;;Autre;;;;;;263.97475520232234
CE;14445;Ce Bretagne-Pays De Loire;429;Beaumont Sur Sarthe/00429;21 PLACE DES HALLES;BEAUMONT-SUR-SARTHE;72170.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;48.225503;0.13168;;Autre;;;;;;177.46443881347992
CE;14445;Ce Bretagne-Pays De Loire;335;Chateauneuf/00335;18 RUE NATIONALE;CHATEAUNEUF-SUR-SARTHE;49330.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.680213;-0.488901;;Autre;;;;;;247.1130207107936
CE;14445;Ce Bretagne-Pays De Loire;469;La Chartre Sur Le Loir/00469;3 PLACE DE LA LIBERTE;LA CHARTRE-SUR-LE-LOIR;72340.0;Dans La Rue;TLJ {00:00-23:59};Gab;service dégradé;47.728783;0.5735;;Autre;;;;;;181.1501778817035
CE;14445;Ce Bretagne-Pays De Loire;387;Laval Pegase/00387;16 AVENUE COMMUNAUTE EUROPEENNE;LAVAL;53000.0;Interne;Mar au Ven {09:30-12:15 14:00-18:30} Sam {09:00-12:15};Gdm;disponible;48.055128;-0.736913;;Autre;;;;;;244.18943176818416
CE;14445;Ce Bretagne-Pays De Loire;267;Montreuil Bellay/00267;PLACE GASTON AMY;MONTREUIL-BELLAY;49260.0;Dans La Rue;TLJ {00:00-23:59};Gab;disponible;47.130089;-0.153176;;Autre;;;;;;266.94664984134675
CE;14445;Ce Bretagne-Pays De Loire;22148;Paimpol/22148;17 PLACE DU MARTRAY;PAIMPOL;22500.0;Dans La Rue;TLJ {00:00-23:59};Gdm;disponible;48.779352;-3.045615;;Autre;;;;;;395.07026677380713
CE;14445;Ce Bretagne-Pays De Loire;22177;Dinan/22177;4 RUE CHATEAUBRIAND;DINAN;22100.0;Dans La Rue;TLJ {00:00-23:59};Gdm;disponible;48.453642;-2.048538;;Autre;;;;;;326.0569792205427
CE;14445;Ce Bretagne-Pays De Loire;156;Nantes Jules Verne/00156;45 RUE JULES GRANDJOUAN;NANTES;44300.0;Dans La Rue;TLJ {00:00-23:59};Gdm;disponible;47.249803;-1.518405;;Autre;;;;;;338.08347452675065
CE;14445;Ce Bretagne-Pays De Loire;458;La Fleche/00458;67 GRANDE RUE;LA FLECHE;72200.0;Interne;Mar au Ven {09:30-12:15 14:00-18:30} Sam {09:00-12:15};Gdm;disponible;47.699386;-0.070121;;Autre;;;;;;220.09158030855764
CE;14445;Ce Bretagne-Pays De Loire;316;Angers Grand Maine/00316;ALLEE DU GRAND LAUNAYCENTRE COMMERCIAL GRAND MAINE;ANGERS;49000.0;Interne;Mar au Ven {09:30-12:15 14:00-18:30} Sam {09:00-12:15};Gdm;disponible;47.457078;-0.613126;;Autre;;;;;;268.8668212227993
CE;14445;Ce Bretagne-Pays De Loire;315;Angers Patton/00315;49 AVENUE PATTON;ANGERS;49000.0;Interne;Mar au Ven {09:30-12:15 14:00-18:30} Sam {09:00-12:15};Gdm;disponible;47.473548;-0.58409;;Autre;;;;;;266.0237353722593
